"Location Type","Gross Salary","Unit Salary","Converted Salary","Segment","Role Type","Location","Education","Year of Experience","Certificate","Year","Start Date","End Date","Index","Adjusted Salary","Engineering","Production","Operational Support","Facilities","Non-Engineering","Drilling","Individual","Management","Sumatra","Jakarta","D3","D4","S1","S2","S3","SMA"
"Non-Remote","Rp9.233.968","Monthly","Rp9.233.968","Operational Support","Individual","Sumatra","SMA",0,0,44937,44937,45623,1984763794,9894877.38,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp9.865.268","Monthly","Rp9.865.268","Operational Support","Individual","Sumatra","SMA",3,0,44937,44937,45754,1984763794,10571361.83,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp20.544.176","Monthly","Rp20.544.176","Operational Support","Individual","Sumatra","D3",3,0,44937,44937,45623,1984763794,22014597.34,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp20.544.176","Monthly","Rp20.544.176","Operational Support","Individual","Sumatra","SMA",5,0,44937,44937,45754,1984763794,22014597.34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp19.782.181","Monthly","Rp19.782.181","Operational Support","Individual","Sumatra","D3",3,0,44937,44937,45623,1984763794,21198063.62,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp19.782.181","Monthly","Rp19.782.181","Operational Support","Individual","Sumatra","SMA",7,1,44937,44937,45754,1984763794,21198063.62,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp19.782.181","Monthly","Rp19.782.181","Operational Support","Individual","Sumatra","D3",5,1,44937,44937,45623,1984763794,21198063.62,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Remote","Rp23.625.802","Monthly","Rp23.625.802","Operational Support","Individual","Sumatra","S1",3,1,44937,44937,45754,1984763794,25316786.95,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"Remote","Rp23.625.802","Monthly","Rp23.625.802","Operational Support","Individual","Sumatra","SMA",5,0,44937,44937,45512,1984763794,25316786.95,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Remote","Rp22.749.508","Monthly","Rp22.749.508","Operational Support","Individual","Sumatra","D3",3,0,44937,44937,45512,1984763794,24377773.17,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Remote","Rp22.749.508","Monthly","Rp22.749.508","Operational Support","Individual","Sumatra","SMA",7,1,44937,44937,45623,1984763794,24377773.17,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"Remote","Rp22.749.508","Monthly","Rp22.749.508","Operational Support","Individual","Sumatra","D3",5,1,44937,44937,45623,1984763794,24377773.17,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp19.448.905","Monthly","Rp19.448.905","Engineering","Individual","Sumatra","S1",3,1,44937,44937,45754,1984763794,20840934.8,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp19.448.905","Monthly","Rp19.448.905","Engineering","Individual","Sumatra","SMA",5,0,44937,44937,45754,1984763794,20840934.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp16.874.490","Monthly","Rp16.874.490","Engineering","Individual","Sumatra","D3",3,0,44937,44937,45442,1984763794,18082259.25,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp16.874.490","Monthly","Rp16.874.490","Engineering","Individual","Sumatra","SMA",7,1,44937,44937,45458,1984763794,18082259.25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp16.874.490","Monthly","Rp16.874.490","Engineering","Individual","Sumatra","D3",5,1,44937,44937,45442,1984763794,18082259.25,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Remote","Rp22.366.241","Monthly","Rp22.366.241","Engineering","Individual","Sumatra","S1",3,1,44937,44937,45442,1984763794,23967075.02,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Remote","Rp22.366.241","Monthly","Rp22.366.241","Engineering","Individual","Sumatra","SMA",5,0,44937,44937,45458,1984763794,23967075.02,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Remote","Rp19.405.664","Monthly","Rp19.405.664","Engineering","Individual","Sumatra","D3",3,0,44937,44937,45458,1984763794,20794598.13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Remote","Rp19.405.664","Monthly","Rp19.405.664","Engineering","Individual","Sumatra","SMA",7,1,44937,44937,45442,1984763794,20794598.13,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Remote","Rp19.405.664","Monthly","Rp19.405.664","Engineering","Individual","Sumatra","D3",5,1,44937,44937,45442,1984763794,20794598.13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Non-Remote","Rp16.075.000","Monthly","Rp16.075.000","Engineering","Management","Sumatra","D3",1,1,44713,44713,45506,1989573228,17183906.93,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"Non-Remote","Rp15.054.000","Monthly","Rp15.054.000","Engineering","Individual","Sumatra","SMA",8,2,44713,44713,45442,1989573228,16092474.96,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp12.225.000","Monthly","Rp12.225.000","Engineering","Individual","Sumatra","SMA",4,3,44713,44713,45442,1989573228,13068321.14,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp15.175.000","Monthly","Rp15.175.000","Engineering","Individual","Sumatra","SMA",3,4,44713,44713,44721,1989573228,16221821.94,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp11.775.000","Monthly","Rp11.775.000","Engineering","Individual","Sumatra","SMA",5,5,44713,44713,44721,1989573228,12587278.64,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp15.054.000","Monthly","Rp15.054.000","Engineering","Individual","Sumatra","S1",3,6,44713,44713,44721,1989573228,16092474.96,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp12.225.000","Monthly","Rp12.225.000","Non-Engineering","Individual","Sumatra","S1",3,7,44713,44713,44721,1989573228,13068321.14,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp12.225.000","Monthly","Rp12.225.000","Engineering","Individual","Sumatra","SMA",5,8,44713,44713,44721,1989573228,13068321.14,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp11.775.000","Monthly","Rp11.775.000","Engineering","Individual","Sumatra","SMA",4,9,44713,44713,44721,1989573228,12587278.64,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Non-Remote","Rp13.287.000","Monthly","Rp13.287.000","Non-Engineering","Individual","Sumatra","S1",5,10,44889,44889,44721,2037412548,13870075.24,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"Non-Remote","Rp12.150.000","Monthly","Rp12.150.000","Non-Engineering","Individual","Sumatra, Jakarta","S2",0,0,44781,44781,45506,199956011,12923277.57,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp18.270.000","Monthly","Rp18.270.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",0,0,44781,44781,45442,199956011,19432780.35,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp23.100.000","Monthly","Rp23.100.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",4,0,44781,44781,45458,199956011,24570182.05,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp26.860.000","Monthly","Rp26.860.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",7,0,44781,44781,45445,199956011,28569484.41,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp13.780.000","Monthly","Rp13.780.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",10,0,44781,44781,45445,199956011,14657017.69,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp18.040.000","Monthly","Rp18.040.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",10,0,44781,44781,45506,199956011,19188142.17,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp26.434.000","Monthly","Rp26.434.000","Engineering","Individual","Sumatra, Jakarta","S1",4,0,44781,44781,45506,199956011,28116371.96,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp35.340.000","Monthly","Rp35.340.000","Engineering","Individual","Sumatra, Jakarta","S1",5,0,44781,44781,45445,199956011,37589187.6,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp41.880.000","Monthly","Rp41.880.000","Engineering","Individual","Sumatra, Jakarta","S1",8,0,44781,44781,45445,199956011,44545420.96,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp69.430.000","Monthly","Rp69.430.000","Production, Seismic and G&G","Individual","Sumatra, Jakarta","S1",8,0,44781,44781,45445,199956011,73848819.89,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp42.030.000","Monthly","Rp42.030.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",15,0,44781,44781,45506,199956011,44704967.59,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp32.990.000","Monthly","Rp32.990.000","Non-Engineering","Management","Sumatra, Jakarta","S1",5,0,44781,44781,45506,199956011,35089623.62,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
"Non-Remote","Rp26.500.000","Monthly","Rp26.500.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",8,0,44781,44781,45506,199956011,28186572.48,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp26.320.000","Monthly","Rp26.320.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44781,44781,45505,199956011,27995116.51,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp31.540.000","Monthly","Rp31.540.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",2,0,44781,44781,45505,199956011,33547339.47,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp15.120.000","Monthly","Rp15.120.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44781,44781,45505,199956011,16082300.98,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Remote","Rp23.840.000","Monthly","Rp23.840.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",2,0,44781,44781,45623,199956011,25357278.79,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Remote","Rp29.330.000","Monthly","Rp29.330.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",7,0,44781,44781,45623,199956011,31196685.69,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Remote","Rp19.430.000","Monthly","Rp19.430.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",10,0,44781,44781,45505,199956011,20666607.67,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp28.109.259","Monthly","Rp28.109.259","Non-Engineering","Individual","Sumatra, Jakarta","S1",4,0,44782,44782,45478,199956011,29898251.55,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp23.603.499","Monthly","Rp23.603.499","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44782,44782,45478,199956011,25105725.86,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp19.848.699","Monthly","Rp19.848.699","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44782,44782,45478,199956011,21111954.45,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp17.985.253","Monthly","Rp17.985.253","Non-Engineering","Individual","Sumatra, Jakarta","S1",10,0,44782,44782,45478,199956011,19129910.84,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp16.300.396","Monthly","Rp16.300.396","Engineering","Individual","Sumatra, Jakarta","S1",5,0,44768,44768,45478,199956011,17337822.39,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp16.300.396","Monthly","Rp16.300.396","Engineering","Individual","Sumatra, Jakarta","SMA",4,0,44768,44768,45478,199956011,17337822.39,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp16.300.396","Monthly","Rp16.300.396","Engineering","Individual","Sumatra, Jakarta","D3",0,0,44768,44768,45478,199956011,17337822.39,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.510.806","Monthly","Rp19.510.806","Non-Engineering","Individual","Sumatra, Jakarta","D3",6,0,44768,44768,45478,199956011,20752556.51,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp19.510.806","Monthly","Rp19.510.806","Non-Engineering","Individual","Sumatra, Jakarta","D4",4,0,44768,44768,45478,199956011,20752556.51,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
"Non-Remote","Rp39.621.913","Monthly","Rp39.621.913","Non-Engineering","Individual","Sumatra, Jakarta","S1",0,0,44768,44768,45478,199956011,42143619.72,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp39.621.913","Monthly","Rp39.621.913","Non-Engineering","Individual","Sumatra, Jakarta","SMA",13,0,44768,44768,45478,199956011,42143619.72,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp39.621.913","Monthly","Rp39.621.913","Non-Engineering","Individual","Sumatra, Jakarta","D3",5,0,44768,44768,45478,199956011,42143619.72,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp39.621.913","Monthly","Rp39.621.913","Non-Engineering","Individual","Sumatra, Jakarta","D4",2,0,44768,44768,45478,199956011,42143619.72,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
"Non-Remote","Rp56.989.019","Monthly","Rp56.989.019","Non-Engineering","Individual","Sumatra, Jakarta","S1",2,0,44768,44768,45478,199956011,60616042.06,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp56.989.019","Monthly","Rp56.989.019","Non-Engineering","Individual","Sumatra, Jakarta","D4",5,0,44768,44768,45513,199956011,60616042.06,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
"Non-Remote","Rp77.580.569","Monthly","Rp77.580.569","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44768,44768,45513,199956011,82518125.7,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp56.581.742","Monthly","Rp56.581.742","Engineering","Individual","Sumatra, Jakarta","S1",3,0,44768,44768,45513,199956011,60182844.22,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp56.581.742","Monthly","Rp56.581.742","Engineering","Individual","Sumatra, Jakarta","D4",2,0,44768,44768,45513,199956011,60182844.22,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"Non-Remote","Rp73.170.024","Monthly","Rp73.170.024","Engineering","Individual","Sumatra, Jakarta","S1",2,0,44768,44768,45513,199956011,77826874.89,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp73.170.024","Monthly","Rp73.170.024","Engineering","Individual","Sumatra, Jakarta","D4",10,0,44768,44768,45513,199956011,77826874.89,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"Non-Remote","Rp115.194.467","Monthly","Rp115.194.467","Engineering","Individual","Sumatra, Jakarta","S1",10,0,44768,44768,45513,199956011,122525931.82,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp115.194.467","Monthly","Rp115.194.467","Engineering","Individual","Sumatra, Jakarta","D4",16,0,44768,44768,45513,199956011,122525931.82,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"Non-Remote","Rp115.194.467","Monthly","Rp115.194.467","Engineering","Individual","Sumatra, Jakarta","S1",16,0,44768,44768,45513,199956011,122525931.82,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp5.991.000","Monthly","Rp5.991.000","Operational Support","Individual","Sumatra, Jakarta","S2",14,0,44775,44775,45513,1946038111,6547550.21,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
"Non-Remote","Rp5.991.000","Monthly","Rp5.991.000","Operational Support","Individual","Sumatra, Jakarta","D3",0,0,44775,44775,45513,1946038111,6547550.21,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp7.762.000","Monthly","Rp7.762.000","Operational Support","Individual","Sumatra, Jakarta","S1",0,0,44775,44775,45513,1946038111,8483072.06,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp7.762.000","Monthly","Rp7.762.000","Operational Support","Individual","Sumatra, Jakarta","D3",2,0,44775,44775,45513,1946038111,8483072.06,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp8.192.000","Monthly","Rp8.192.000","Operational Support","Individual","Sumatra, Jakarta","S1",0,0,44775,44775,45513,1946038111,8953018.07,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp8.192.000","Monthly","Rp8.192.000","Operational Support","Individual","Sumatra, Jakarta","D3",4,0,44775,44775,45513,1946038111,8953018.07,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp11.855.000","Monthly","Rp11.855.000","Operational Support","Individual","Sumatra, Jakarta","S1",2,0,44775,44775,45513,1946038111,12956302.4,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp11.855.000","Monthly","Rp11.855.000","Operational Support","Individual","Sumatra, Jakarta","D3",6,0,44775,44775,45513,1946038111,12956302.4,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp13.658.000","Monthly","Rp13.658.000","Operational Support","Individual","Sumatra, Jakarta","S1",4,0,44775,44775,45513,1946038111,14926796.98,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp13.658.000","Monthly","Rp13.658.000","Operational Support","Individual","Sumatra, Jakarta","D3",8,0,44775,44775,45513,1946038111,14926796.98,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp14.195.000","Monthly","Rp14.195.000","Operational Support","Individual","Sumatra, Jakarta","S1",6,0,44775,44775,45513,1946038111,15513683.05,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp15.791.000","Monthly","Rp15.791.000","Operational Support","Individual","Sumatra, Jakarta","S1",0,0,44775,44775,45513,1946038111,17257947.81,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp19.362.000","Monthly","Rp19.362.000","Operational Support","Individual","Sumatra, Jakarta","S1",3,0,44775,44775,45513,1946038111,21160685.54,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp21.925.000","Monthly","Rp21.925.000","Operational Support","Individual","Sumatra, Jakarta","S1",6,0,44775,44775,45513,1946038111,23961782.38,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp32.750.000","Monthly","Rp32.750.000","Operational Support","Individual","Sumatra, Jakarta","S1",9,0,44775,44775,45513,1946038111,35792400.14,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp15.355.000","Monthly","Rp15.355.000","Operational Support","Individual","Sumatra, Jakarta","S1",12,0,44845,44845,45513,198586073,16444924.8,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp84.954.000","Monthly","Rp84.954.000","Drilling, Completion, Intervention","Individual","Sumatra, Jakarta","D3",4,0,44845,44845,45513,198586073,90984183.74,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp84.954.000","Monthly","Rp84.954.000","Engineering","Individual","Sumatra, Jakarta","S1",10,0,44845,44845,45513,198586073,90984183.74,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp84.954.000","Monthly","Rp84.954.000","Drilling, Completion, Intervention","Individual","Sumatra, Jakarta","S1",10,0,44845,44845,45513,198586073,90984183.74,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp51.753.000","Monthly","Rp51.753.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",10,0,44845,44845,45513,198586073,55426518.6,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp49.751.000","Monthly","Rp49.751.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",8,0,44845,44845,45513,198586073,53282413.13,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp35.017.000","Monthly","Rp35.017.000","Non-Engineering","Individual","Sumatra, Jakarta","S1",8,0,44965,44965,45513,2072925747,35927421.5,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp27.368.550","Monthly","Rp27.368.550","Non-Engineering","Individual","Sumatra, Jakarta","S1",5,0,44965,44965,45513,2072925747,28080116.28,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp27.368.550","Monthly","Rp27.368.550","Non-Engineering","Individual","Sumatra, Jakarta","D3",5,0,44965,44965,45513,2072925747,28080116.28,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp47.586.845","Monthly","Rp47.586.845","Non-Engineering","Management","Sumatra, Jakarta","S1",5,0,44945,44945,45507,2072925747,48824074.66,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
"Non-Remote","Rp47.586.845","Monthly","Rp47.586.845","Non-Engineering","Management","Sumatra, Jakarta","D4",2,1,44945,44945,45507,2072925747,48824074.66,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp47.586.845","Monthly","Rp47.586.845","Non-Engineering","Management","Sumatra, Jakarta","S1",2,1,44945,44945,45507,2072925747,48824074.66,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
"Non-Remote","Rp47.586.845","Monthly","Rp47.586.845","Non-Engineering","Management","Sumatra, Jakarta","D4",6,1,44945,44945,45507,2072925747,48824074.66,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp30.780.238","Monthly","Rp30.780.238","Non-Engineering","Management","Sumatra, Jakarta","D4",6,1,44945,44945,45507,2072925747,31580506.03,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp30.780.238","Monthly","Rp30.780.238","Non-Engineering","Management","Sumatra, Jakarta","D3",2,1,44945,44945,45507,2072925747,31580506.03,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"Non-Remote","Rp30.780.238","Monthly","Rp30.780.238","Non-Engineering","Management","Sumatra, Jakarta","D4",3,1,44945,44945,45507,2072925747,31580506.03,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp21.451.654","Monthly","Rp21.451.654","Non-Engineering","Management","Sumatra, Jakarta","D4",9,1,44945,44945,45507,2072925747,22009384.7,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp21.451.654","Monthly","Rp21.451.654","Non-Engineering","Management","Sumatra, Jakarta","D3",2,1,44945,44945,45507,2072925747,22009384.7,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"Non-Remote","Rp21.467.991","Monthly","Rp21.467.991","Engineering","Management","Sumatra, Jakarta","D4",2,1,44945,44945,45507,2072925747,22026146.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp21.467.991","Monthly","Rp21.467.991","Engineering","Management","Sumatra, Jakarta","D4",2,2,44945,44945,45507,2072925747,22026146.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp16.598.339","Monthly","Rp16.598.339","Non-Engineering","Management","Sumatra, Jakarta","S1",2,2,44945,44945,45507,2072925747,17029885.9,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
"Non-Remote","Rp16.598.339","Monthly","Rp16.598.339","Non-Engineering","Management","Sumatra, Jakarta","D4",1,0,44945,44945,45507,2072925747,17029885.9,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp17.811.668","Monthly","Rp17.811.668","Operational Support","Management","Sumatra, Jakarta","S1",1,0,44945,44945,45507,2072925747,18274760.6,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
"Non-Remote","Rp17.811.668","Monthly","Rp17.811.668","Operational Support","Management","Sumatra, Jakarta","D4",1,0,44945,44945,45507,2072925747,18274760.6,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
"Non-Remote","Rp15.928.685","Monthly","Rp15.928.685","Engineering","Individual","Sumatra, Jakarta","S1",1,0,44945,44945,45505,2072925747,16342821.77,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
"Non-Remote","Rp8.698.555","Monthly","Rp8.698.555","Operational Support","Individual","Sumatra, Jakarta","D3",3,1,44945,44945,45505,2072925747,8924712.28,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp8.698.555","Monthly","Rp8.698.555","Operational Support","Individual","Sumatra, Jakarta","SMA",2,2,44945,44945,45445,2072925747,8924712.28,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp9.323.469","Monthly","Rp9.323.469","Engineering","Individual","Sumatra, Jakarta","SMA",2,2,44945,44945,45445,2072925747,9565873.43,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp7.475.346","Monthly","Rp7.475.346","Operational Support","Individual","Sumatra, Jakarta","SMA",0,1,44945,44945,45506,2072925747,7669700.73,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp8.814.957","Monthly","Rp8.814.957","Operational Support","Individual","Sumatra, Jakarta","SMA",0,0,44945,44945,45506,2072925747,9044140.25,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp10.833.941","Monthly","Rp10.833.941","Non-Engineering","Management","Sumatra, Jakarta","SMA",2,1,44945,44945,45505,2072925747,11115617.59,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
"Non-Remote","Rp10.090.363","Monthly","Rp10.090.363","Non-Engineering","Individual","Sumatra, Jakarta","D3",3,1,44945,44945,45505,2072925747,10352706.39,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp10.372.077","Monthly","Rp10.372.077","Operational Support","Individual","Sumatra, Jakarta","D3",0,0,44945,44945,45445,2072925747,10641744.73,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"Non-Remote","Rp10.372.077","Monthly","Rp10.372.077","Operational Support","Individual","Sumatra, Jakarta","SMA",1,3,44945,44945,45445,2072925747,10641744.73,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp10.372.077","Monthly","Rp10.372.077","Operational Support","Individual","Sumatra, Jakarta","SMA",1,3,44945,44945,45445,2072925747,10641744.73,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
"Non-Remote","Rp8.580.347","Monthly","Rp8.580.347","Operational Support","Individual","Sumatra, Jakarta","SMA",1,3,44945,44945,45506,2072925747,8803430.66,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
